"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction","significant_fdr","significant_fc","significant","fold_change","fold_change_direction","entrez_id","gene_name"
13.0921769376368,10.6638796430135,49.1608510835606,0.000000000000963852409238699,0.0000000219605104379626,17.6849871661605,"XAGE1A","Up",TRUE,TRUE,TRUE,8732.48738184293,8732.48738184293,"653220","X antigen family member 1A"
-11.1496714622243,7.68269064123241,-45.7045794425722,0.00000000000191921870174293,0.0000000219605104379626,17.3246973163993,"CNRIP1","Down",TRUE,TRUE,TRUE,0.000440163927379243,-2271.88085573947,"25927","cannabinoid receptor interacting protein 1"
10.9743667734298,12.2097773402701,44.6806903698157,0.00000000000237713448147729,0.0000000219605104379626,17.20715045153,"SPANXB2","Up",TRUE,TRUE,TRUE,2011.93331580765,2011.93331580765,NA,NA
-11.4432480130313,10.5798668534775,-43.6085747958297,0.00000000000298985846670696,0.0000000219605104379626,17.0782126346194,"THY1","Down",TRUE,TRUE,TRUE,0.000359119593048939,-2784.58769545254,"7070","Thy-1 cell surface antigen"
10.3611789400515,7.14635236587427,41.3030906583633,0.00000000000499236852831182,0.0000000276221877080487,16.778918272834,"PSPHP1","Up",TRUE,TRUE,TRUE,1315.30251761689,1315.30251761689,"8781","phosphoserine phosphatase pseudogene 1"
-8.77134559659497,9.05634651076555,-40.7718299408893,0.00000000000564101859252185,0.0000000276221877080487,16.7053634718889,"HOXB2","Down",TRUE,TRUE,TRUE,0.00228855773471764,-436.956422304714,"3212","homeobox B2"
9.68008106453283,9.03011433446665,38.3277513064449,0.0000000000101059176222273,0.0000000424159799630056,16.3424764974764,"LIMCH1","Up",TRUE,TRUE,TRUE,820.341648068807,820.341648068807,"22998","LIM and calponin homology domains 1"
-9.30638623057779,8.4373355600982,-37.3739675010098,0.0000000000128158947592643,0.0000000437226438011662,16.1890726750419,"KIAA1797","Down",TRUE,TRUE,TRUE,0.00157942349212909,-633.142412395035,NA,NA
7.75905505566613,8.48288680472482,37.1995496390326,0.0000000000133935940847684,0.0000000437226438011662,16.1602521136159,"C4BPB","Up",TRUE,TRUE,TRUE,216.624867340753,216.624867340753,"725","complement component 4 binding protein beta"
9.45087501704916,7.80618911787047,36.4398984209362,0.0000000000162682767404011,0.0000000477961970632983,16.031853377769,"SPINK4","Up",TRUE,TRUE,TRUE,699.836944787718,699.836944787718,"27290","serine peptidase inhibitor Kazal type 4"
-7.93481752252916,11.0201628940711,-36.0510537120635,0.0000000000179987016065295,0.0000000480728957454397,15.9642709640606,"HOXB6","Down",TRUE,TRUE,TRUE,0.00408678617539359,-244.691049906395,"3216","homeobox B6"
-8.95383779649595,9.93315711109005,-35.469631658139,0.0000000000209778867348973,0.0000000513608593559402,15.860786112672,"CD109","Down",TRUE,TRUE,TRUE,0.00201663010841147,-495.876757878874,"135228","CD109 molecule"
7.8134176801834,8.0444693205199,34.7881679684411,0.0000000000251831988237758,0.0000000540508581782459,15.7356571356849,"FBP1","Up",TRUE,TRUE,TRUE,224.943314645894,224.943314645894,"2203","fructose-bisphosphatase 1"
9.56559044076521,7.22128159779811,34.705176772895,0.0000000000257560249998449,0.0000000540508581782459,15.7201275611622,"GPR116","Up",TRUE,TRUE,TRUE,757.756462475443,757.756462475443,NA,NA
-9.08197569435437,9.72893375057754,-34.4438371286947,0.0000000000276559917119126,0.0000000541688690997329,15.6708033785435,"FOXD1","Down",TRUE,TRUE,TRUE,0.0018452401516658,-541.934879911021,"2297","forkhead box D1"
-7.97277514627583,5.9870619963677,-33.7727115314542,0.0000000000332842706249069,0.0000000611182419349854,15.5411436013667,"ANO4","Down",TRUE,TRUE,TRUE,0.0039806641017088,-251.214363847159,"121601","anoctamin 4"
7.8404219570792,11.8355001307166,33.4548313541505,0.0000000000363827464964727,0.0000000622013385356033,15.4781856339974,"SPINT2","Up",TRUE,TRUE,TRUE,229.193442477626,229.193442477626,"10653","serine peptidase inhibitor, Kunitz type 2"
7.52738512768331,10.9153123158975,33.0543724905776,0.0000000000407485474253543,0.0000000622013385356033,15.3974173193401,"UCA1","Up",TRUE,TRUE,TRUE,184.488250447723,184.488250447723,"652995","urothelial cancer associated 1"
-9.4849236968608,10.1824643362852,-33.0267849632263,0.0000000000410699558171325,0.0000000622013385356033,15.3917925174192,"CLEC11A","Down",TRUE,TRUE,TRUE,0.00139557589867952,-716.550064347049,"6320","C-type lectin domain containing 11A"
8.268207220653,12.1237372358299,32.7415560744309,0.0000000000445622903107445,0.0000000622013385356033,15.333171798868,"ANXA8L2","Up",TRUE,TRUE,TRUE,308.303449399596,308.303449399596,NA,NA
-7.36405584507061,11.0101107290608,-32.5408273335787,0.0000000000472164345039002,0.0000000622013385356033,15.2914030274783,"CBS","Down",TRUE,TRUE,TRUE,0.0060701343148893,-164.741000466352,"875","cystathionine beta-synthase"
7.3593834106578,12.4828828145829,32.3409389407477,0.0000000000500340509389728,0.0000000622013385356033,15.249380335492,"VAMP8","Up",TRUE,TRUE,TRUE,164.208319360852,164.208319360852,"8673","vesicle associated membrane protein 8"
-10.1076074857276,9.7474596353709,-32.3174161330915,0.0000000000503776627912792,0.0000000622013385356033,15.2444067193622,"CLDN11","Down",TRUE,TRUE,TRUE,0.000906373005373407,-1103.29852507911,"5010","claudin 11"
9.16783428540318,6.48966971356737,32.2431148275631,0.0000000000514802615874625,0.0000000622013385356033,15.2286570672917,"COX7B2","Up",TRUE,TRUE,TRUE,575.165880355741,575.165880355741,"170712","cytochrome c oxidase subunit 7B2"
-9.43126036578244,7.69458610914957,-32.0386324609126,0.0000000000546547802447248,0.0000000622013385356033,15.1850008525993,"SLFN11","Down",TRUE,TRUE,TRUE,0.0014484640908062,-690.386462700231,"91607","schlafen family member 11"
-8.97219270260337,8.51694115996265,-31.9591431457097,0.000000000055946690158467,0.0000000622013385356033,15.1679056464328,"ANPEP","Down",TRUE,TRUE,TRUE,0.00199113574831974,-502.225928515356,"290","alanyl aminopeptidase, membrane"
-8.72419408498349,9.63698415438286,-31.8861627162174,0.0000000000571625643451766,0.0000000622013385356033,15.1521483913154,"NPTX2","Down",TRUE,TRUE,TRUE,0.0023645902386468,-422.906253969938,"4885","neuronal pentraxin 2"
