"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction","significant_fdr","significant_fc","significant","fold_change","fold_change_direction","entrez_id","gene_name"
-0.0645006615488635,6.76490061313379,-0.256727569704831,0.802871968919007,0.99994931488569,-5.51931255576306,"XLOC_002352","Down",FALSE,FALSE,FALSE,0.956276241910787,-1.04572293671319,NA,NA
0.109504436732955,3.84435732463598,0.256703286169505,0.802890168454317,0.99994931488569,-5.51931838026828,"XLOC_003103","Up",FALSE,FALSE,FALSE,1.07885758712237,1.07885758712237,NA,NA
-0.0692631241280033,11.0350820949892,-0.256676540811625,0.802910213170971,0.99994931488569,-5.51932479462425,"FTSJD2","Down",FALSE,FALSE,FALSE,0.953124694981236,-1.04918066362732,NA,NA
0.0664678761702033,5.51739302600583,0.256670649291253,0.802914628681135,0.99994931488569,-5.51932620750288,"PTPRN2","Up",FALSE,FALSE,FALSE,1.0471498249823,1.0471498249823,"5799","protein tyrosine phosphatase receptor type N2"
-0.057379206525864,9.48063544281395,-0.256569384064464,0.802990524945538,0.99994931488569,-5.51935048749735,"RALGDS","Down",FALSE,FALSE,FALSE,0.96100829806486,-1.04057374115672,"5900","ral guanine nucleotide dissociation stimulator"
0.0602325734392277,10.3281583100518,0.256537149903472,0.803014684259486,0.99994931488569,-5.51935821418621,"ING5","Up",FALSE,FALSE,FALSE,1.04263382781566,1.04263382781566,"84289","inhibitor of growth family member 5"
-0.0661827919832145,7.05022801695674,-0.256506995976124,0.80303728464911,0.99994931488569,-5.51936544136779,"CLTC-IT1","Down",FALSE,FALSE,FALSE,0.955161908032173,-1.04694292306966,NA,NA
-0.0989539989955688,7.2976022307903,-0.256506454241762,0.803037690681149,0.99994931488569,-5.51936557120103,"TGIF2","Down",FALSE,FALSE,FALSE,0.933709716210575,-1.07099667341844,"60436","TGFB induced factor homeobox 2"
-0.0683758184545606,11.4141141068114,-0.25648484086547,0.803053890042333,0.99994931488569,-5.51937075088978,"SLC5A6","Down",FALSE,FALSE,FALSE,0.953711078831994,-1.04853558084351,"8884","solute carrier family 5 member 6"
-0.0989738815732446,7.65509277558539,-0.256436944803971,0.803089788792334,0.99994931488569,-5.5193822277458,"SLC13A3","Down",FALSE,FALSE,FALSE,0.933696848329623,-1.0710114335172,"64849","solute carrier family 13 member 3"
0.0662305906997478,9.64451993149003,0.256412411475073,0.803108177043741,0.99994931488569,-5.51938810560599,"ARHGAP32","Up",FALSE,FALSE,FALSE,1.04697761048148,1.04697761048148,"9743","Rho GTPase activating protein 32"
0.0594518161642146,6.75870665952433,0.256384087562153,0.80312940657637,0.99994931488569,-5.51939489095148,"KRTAP10-7","Up",FALSE,FALSE,FALSE,1.04206972820287,1.04206972820287,"386675","keratin associated protein 10-7"
0.0684550399283985,8.65144158804112,0.256224521354194,0.8032490088922,0.99994931488569,-5.51943310323574,"RREB1","Up",FALSE,FALSE,FALSE,1.04859315975829,1.04859315975829,"6239","ras responsive element binding protein 1"
-0.0731513799769408,4.45893248426256,-0.256182246704922,0.803280696613408,0.99994931488569,-5.51944322307824,"GKN2","Down",FALSE,FALSE,FALSE,0.950559355130448,-1.05201215958026,"200504","gastrokine 2"
0.0897449541305768,9.60695180160388,0.256167563753635,0.803291702570919,0.99994931488569,-5.51944673754616,"NT5DC3","Up",FALSE,FALSE,FALSE,1.06418203512002,1.06418203512002,"51559","5'-nucleotidase domain containing 3"
0.0691994328222503,12.6776212118032,0.256167173312921,0.80329199523572,0.99994931488569,-5.51944683099819,"HIST1H2BO","Up",FALSE,FALSE,FALSE,1.04913434599988,1.04913434599988,NA,NA
0.0569254910449626,5.52007839708106,0.256166272193339,0.803292670693021,0.99994931488569,-5.51944704668073,"CRISP2","Up",FALSE,FALSE,FALSE,1.04024654090288,1.04024654090288,"7180","cysteine rich secretory protein 2"
0.0769532584376424,7.3037920844707,0.256163147206158,0.803295013108662,0.99994931488569,-5.51944779463915,"LOC100653210","Up",FALSE,FALSE,FALSE,1.0547881426632,1.0547881426632,NA,NA
0.139148561494273,3.77941786567992,0.256120506836787,0.803326975515259,0.99994931488569,-5.51945799961514,"EPHA7","Up",FALSE,FALSE,FALSE,1.10125499397136,1.10125499397136,"2045","EPH receptor A7"
-0.0644740601422171,13.3102708293421,-0.25606679464763,0.803367237691924,0.99994931488569,-5.51947085199285,"OCIAD1","Down",FALSE,FALSE,FALSE,0.956293874554542,-1.04570365512988,"54940","OCIA domain containing 1"
-0.0885893857447719,8.59977837031051,-0.256001143534418,0.803416450004952,0.99994931488569,-5.5194865575409,"LOC401074","Down",FALSE,FALSE,FALSE,0.940441829320122,-1.06332998897224,NA,NA
-0.174679780879031,4.29897851133347,-0.255996630559981,0.803419832980348,0.99994931488569,-5.51948763702265,"FLJ41130","Down",FALSE,FALSE,FALSE,0.885964144978813,-1.12871384882502,NA,NA
-0.0698725575231407,9.87166534335935,-0.255935020089702,0.803466017297257,0.99994931488569,-5.51950237207709,"CENPBD1","Down",FALSE,FALSE,FALSE,0.952722154365992,-1.04962395953254,NA,NA
0.0664103059408747,6.44904688846099,0.255926291092542,0.803472560775231,0.99994931488569,-5.51950445946343,"XLOC_002554","Up",FALSE,FALSE,FALSE,1.04710803967698,1.04710803967698,NA,NA
0.0879059810604303,6.69315692314183,0.255913286981047,0.803482309017256,0.99994931488569,-5.51950756903832,"XLOC_006850","Up",FALSE,FALSE,FALSE,1.06282640880681,1.06282640880681,NA,NA
-0.0536404318252357,5.93799558924965,-0.255859081914026,0.803522943019903,0.99994931488569,-5.51952052901111,"LOC441179","Down",FALSE,FALSE,FALSE,0.963502001234007,-1.03788056352685,"441179","uncharacterized LOC441179"
-0.0618133075904668,7.76181447621815,-0.255839746326847,0.803537437797961,0.99994931488569,-5.51952515133252,"XLOC_001392","Down",FALSE,FALSE,FALSE,0.958059188154574,-1.04377684840768,NA,NA
-0.096056572251662,10.6382610861171,-0.255783533268726,0.80357957794289,0.99994931488569,-5.51953858754529,"ERCC6L","Down",FALSE,FALSE,FALSE,0.935586810043117,-1.06884790301171,"54821","ERCC excision repair 6 like, spindle assembly checkpoint helicase"
0.0562747706257554,15.9314504301636,0.255758056935802,0.803598676506673,0.99994931488569,-5.51954467601738,"GSTO1","Up",FALSE,FALSE,FALSE,1.03977744867578,1.03977744867578,"9446","glutathione S-transferase omega 1"
-0.063417993720936,15.1872606944648,-0.255733065762578,0.803617411498835,0.99994931488569,-5.51955064796342,"PSMA2","Down",FALSE,FALSE,FALSE,0.956994146991302,-1.04493847025492,"5683","proteasome 20S subunit alpha 2"
0.0904800507066881,5.84553920997459,0.255729362560244,0.803620187668867,0.99994931488569,-5.51955153283997,"XLOC_005160","Up",FALSE,FALSE,FALSE,1.06472440608463,1.06472440608463,NA,NA
-0.0617168396331333,3.81481298109004,-0.255698304175398,0.803643471240821,0.99994931488569,-5.51955895371405,"PARM1","Down",FALSE,FALSE,FALSE,0.958123252354078,-1.0437070570441,"25849","prostate androgen-regulated mucin-like protein 1"
0.0667726812132248,11.1693043289121,0.255698037403531,0.803643671232846,0.99994931488569,-5.51955901745082,"MGA","Up",FALSE,FALSE,FALSE,1.04737108467874,1.04737108467874,"23269","MAX dimerization protein MGA"
0.159513454610938,7.26420556321391,0.255603440813216,0.803714588813939,0.99994931488569,-5.5195816142119,"SULF2","Up",FALSE,FALSE,FALSE,1.1169103992366,1.1169103992366,"55959","sulfatase 2"
-0.0669026641114847,11.2490132097287,-0.255551043851701,0.803753870804954,0.99994931488569,-5.51959412699466,"NUDT2","Down",FALSE,FALSE,FALSE,0.954685422775342,-1.0474654542152,"318","nudix hydrolase 2"
-0.0611265600474447,9.57818413078865,-0.255468456604973,0.803815787618829,0.99994931488569,-5.51961384431486,"LOC642980","Down",FALSE,FALSE,FALSE,0.958515349294821,-1.04328011099217,NA,NA
-0.0819751921624743,5.10942649890217,-0.255365393938073,0.803893057153198,0.99994931488569,-5.51963844124745,"SIT1","Down",FALSE,FALSE,FALSE,0.94476328651822,-1.05846619388159,"27240","signaling threshold regulating transmembrane adaptor 1"
0.0620452255339075,6.6635977553945,0.25529027348223,0.803949378882601,0.99994931488569,-5.51965636333748,"XLOC_l2_000343","Up",FALSE,FALSE,FALSE,1.04394465243493,1.04394465243493,NA,NA
0.0604227967218574,10.4693840560869,0.255266152803992,0.803967463666469,0.99994931488569,-5.51966211690045,"C18orf19","Up",FALSE,FALSE,FALSE,1.04277131099794,1.04277131099794,NA,NA
-0.0876138362081136,5.39888663489981,-0.255260173769418,0.803971946542242,0.99994931488569,-5.51966354301108,"XLOC_l2_006339","Down",FALSE,FALSE,FALSE,0.941077970585965,-1.0626112089069,NA,NA
0.0686939833307694,10.9614920816534,0.255220593891542,0.804001622371355,0.99994931488569,-5.51967298271671,"FAM57B","Up",FALSE,FALSE,FALSE,1.04876684522897,1.04876684522897,NA,NA
0.0827099572635124,12.0837504387269,0.255198288417288,0.804018346505362,0.99994931488569,-5.51967830188384,"LOC100132724","Up",FALSE,FALSE,FALSE,1.05900540839265,1.05900540839265,NA,NA
0.0572781593802336,11.6751074855268,0.255183611488898,0.804029350987317,0.99994931488569,-5.51968180162862,"ZNF446","Up",FALSE,FALSE,FALSE,1.04050086135801,1.04050086135801,"55663","zinc finger protein 446"
0.0661232277599328,8.02124264778989,0.255043076696953,0.804134723593968,0.99994931488569,-5.51971530241726,"XLOC_001246","Up",FALSE,FALSE,FALSE,1.0468996990667,1.0468996990667,NA,NA
0.0668932843954604,14.0732709214916,0.255001380156464,0.804165988344944,0.99994931488569,-5.51972523857527,"NR2F2","Up",FALSE,FALSE,FALSE,1.04745864411584,1.04745864411584,"7026","nuclear receptor subfamily 2 group F member 2"
0.0599136232585149,10.4907277277922,0.254999320984652,0.804167532355252,0.99994931488569,-5.51972572922817,"XLOC_009370","Up",FALSE,FALSE,FALSE,1.04240334841337,1.04240334841337,NA,NA
-0.064938485703415,12.2931703986603,-0.254969805794026,0.804189663563383,0.99994931488569,-5.51973276158525,"PPIG","Down",FALSE,FALSE,FALSE,0.955986078500101,-1.04604033729127,"9360","peptidylprolyl isomerase G"
-0.0968043103903433,6.92409631236299,-0.254963020053873,0.804194751702322,0.99994931488569,-5.51973437825799,"CCDC24","Down",FALSE,FALSE,FALSE,0.935102027979396,-1.06940202253741,"149473","coiled-coil domain containing 24"
-0.106569013434888,4.82230344143993,-0.25489872969545,0.804242958901933,0.99994931488569,-5.51974969305155,"CCDC64","Down",FALSE,FALSE,FALSE,0.928794276195693,-1.07666468843452,NA,NA
0.0618364886529701,6.87679295934635,0.254882455825168,0.804255161766826,0.99994931488569,-5.51975356909461,"C1orf116","Up",FALSE,FALSE,FALSE,1.04379361983204,1.04379361983204,"79098","chromosome 1 open reading frame 116"
0.0805535724809934,5.38445741495846,0.254881682137374,0.804255741913404,0.99994931488569,-5.5197537533623,"XLOC_l2_013858","Up",FALSE,FALSE,FALSE,1.05742370382174,1.05742370382174,NA,NA
0.0568189480160406,11.2108249086506,0.254870853414368,0.80426386179953,0.99994931488569,-5.51975633236004,"EVPL","Up",FALSE,FALSE,FALSE,1.04016972153232,1.04016972153232,"2125","envoplakin"
-0.073155959689239,5.2941764587943,-0.254806985969172,0.804311753116118,0.99994931488569,-5.51977154100817,"SKOR2","Down",FALSE,FALSE,FALSE,0.950556337665678,-1.05201549910839,"652991","SKI family transcriptional corepressor 2"
-0.0631587144920633,7.00227955765386,-0.254799261401277,0.804317545479197,0.99994931488569,-5.51977338019229,"INE1","Down",FALSE,FALSE,FALSE,0.957166152159026,-1.04475069218062,"8552","inactivation escape 1"
0.0565277442734731,6.77470242811561,0.254750957226212,0.804353767248061,0.99994931488569,-5.51978487994968,"PEAR1","Up",FALSE,FALSE,FALSE,1.03995978752727,1.03995978752727,"375033","platelet endothelial aggregation receptor 1"
-0.0675035013357324,8.98068236554597,-0.254732410249902,0.804367675167389,0.99994931488569,-5.51978929485134,"MOB3C","Down",FALSE,FALSE,FALSE,0.954287909028931,-1.04790178156777,"148932","MOB kinase activator 3C"
-0.072217458280031,10.9919352729325,-0.254728724829599,0.804370438781617,0.99994931488569,-5.51979017208701,"LOC100652913","Down",FALSE,FALSE,FALSE,0.951174894369512,-1.05133136494614,NA,NA
-0.0591829912186084,5.38723499710942,-0.254718666399927,0.804377981387478,0.99994931488569,-5.51979256621802,"XLOC_013743","Down",FALSE,FALSE,FALSE,0.959807511479582,-1.04187557196594,NA,NA
-0.0814040621800896,7.01570622753848,-0.254715643535513,0.804380248174372,0.99994931488569,-5.51979328570911,"CAMK4","Down",FALSE,FALSE,FALSE,0.945137370744062,-1.0580472542449,"814","calcium/calmodulin dependent protein kinase IV"
-0.0754006611816083,6.87533468180656,-0.254714490267342,0.80438111298812,0.99994931488569,-5.51979356020354,"LOC100509487","Down",FALSE,FALSE,FALSE,0.949078508951337,-1.05365361302399,NA,NA
